lon,lat,LCOE,max_elc,demand,co2,region,up_id,down_id,right_id,left_id,right_distance,left_distance,up_distance,down_distance,site_id,co2_cost
-108,60,0.05130199166666667,13811146.6632,0.0,0.0,R210,R211,R209,R226,R194,111.59575365062906,111.59575365062906,222.85810071473813,222.79014748819745,R210,50
-108,62,0.04435565090909091,14573141.3013,0.0,0.0,R211,R212,R210,R227,R195,104.79234244804817,104.79234244804817,222.92318402342943,222.85810071473813,R211,50
-108,64,0.03424496730769231,17649263.0114,0.0,0.0,R212,R213,R211,R228,R196,97.85946990297386,97.85946990297386,222.98507589467928,222.92318402342943,R212,50
-108,66,0.033795589583333334,16578019.7316,0.0,0.0,R213,R214,R212,R229,R197,90.80561117659744,90.80561117659744,223.04347014369785,222.98507589467928,R213,50
-108,68,0.03274751627906977,14541312.1459,200.5751399,0.0,R214,R215,R213,R230,R198,83.63940821168518,83.63940821168518,223.09807750313698,223.04347014369785,R214,50
-108,70,0.03101105952380952,15755019.3179,0.0,0.0,R215,R216,R214,R231,R199,76.36965869230866,76.36965869230866,223.14862712587222,223.09807750313698,R215,50
-108,72,0.03273143055555556,12900771.3609,0.0,0.0,R216,R217,R215,R232,R200,69.00530460362802,69.00530460362802,223.1948679987519,223.14862712587222,R216,50
-108,74,0.02985286153846154,5066347.065,0.0,0.0,R217,R218,R216,R233,R201,61.55542041326323,61.55542041326323,223.23657025855397,223.1948679987519,R217,50
-108,76,0.025458624,11431234.5515,0.0,0.0,R218,R219,R217,R234,R202,54.02920089858536,54.02920089858536,223.27352640192612,223.23657025855397,R218,50
-108,78,0.0243891,474291.2414,0.0,0.0,R219,R-999,R218,R235,R203,46.43594864692515,46.43594864692515,,223.27352640192612,R219,50
-106,48,0.034857475,1332801.8073,0.0,0.0,R220,R221,R-999,R237,R204,149.24652220724263,149.24652220724263,222.41944619445798,,R220,50
-106,50,0.030605387654320988,28495751.8991,0.0,603870.0,R221,R222,R220,R238,R205,143.38723501906847,143.38723501906847,222.49650832626847,222.41944619445798,R221,50
-106,52,0.03294272077922078,26445598.2643,57483.60805,0.0,R222,R223,R221,R239,R206,137.35170172372824,137.35170172372824,222.57247839153493,222.49650832626847,R222,50
-106,54,0.04851812638888889,17726349.8543,0.0,0.0,R223,R224,R222,R240,R207,131.1471893179299,131.1471893179299,222.64698405518604,222.57247839153493,R223,50
-106,56,0.0520950546875,14440911.5367,0.0,0.0,R224,R225,R223,R241,R208,124.78118858724983,124.78118858724983,222.71965954517623,222.64698405518604,R224,50
-106,58,0.0494073421875,15306721.3765,0.0,0.0,R225,R226,R224,R242,R209,118.26140575278208,118.26140575278208,222.79014748819745,222.71965954517623,R225,50
-106,60,0.04671078983050848,14871416.2333,0.0,0.0,R226,R227,R225,R243,R210,111.59575365062906,111.59575365062906,222.85810071473813,222.79014748819745,R226,50
