lon,lat,LCOE,max_elc,demand,co2,region,up_id,down_id,right_id,left_id,right_distance,left_distance,up_distance,down_distance,site_id,co2_cost
-136,64,0.11955335454545456,1205272.40919,0.0,0.0,R60,R61,R59,R71,R49,48.93124010863544,48.93124010863544,111.48501307932553,111.46953532428122,R60,50
-136,65,0.056364123076923074,2791583.4461,0.0,0.0,R61,R62,R60,R72,R50,47.175039232189974,47.175039232189974,111.500062815354,111.48501307932553,R61,50
-136,66,0.05718270833333333,2677768.859,0.0,0.0,R62,R63,R61,R73,R51,45.404248468318045,45.404248468318045,111.51466590034875,111.500062815354,R62,50
-136,67,0.048611936363636365,2812252.2499,0.0,0.0,R63,R64,R62,R74,R52,43.61941055101836,43.61941055101836,111.52880424334909,111.51466590034875,R63,50
-136,68,0.053135418181818175,2501919.6269,0.0,0.0,R64,R65,R63,R75,R53,41.82107309044281,41.82107309044281,111.54246031795869,111.52880424334909,R64,50
-136,69,0.036903225,2553216.2081999998,0.0,0.0,R65,R-999,R64,R76,R54,40.009788395485515,40.009788395485515,,111.54246031795869,R65,50
-135,59,0.02255376,1647287.6775,18.40571872,0.0,R66,R67,R-999,R78,R55,57.47476350363418,57.47476350363418,111.40373432223176,,R66,50
-135,60,0.04094885,4178554.8075,0.0,0.0,R67,R68,R66,R79,R56,55.799470393260385,55.799470393260385,111.42072786973738,111.40373432223176,R67,50
-135,61,0.05497093333333333,3231505.6548,0.0,0.0,R68,R69,R67,R80,R57,54.106952852548226,54.106952852548226,111.43737284500068,111.42072786973738,R68,50
-135,62,0.06979194615384615,2275824.2738,0.0,0.0,R69,R70,R68,R81,R58,52.39772668635684,52.39772668635684,111.45364869914782,111.43737284500068,R69,50
-135,63,0.08672909999999999,1835779.5739,0.0,0.0,R70,R71,R69,R82,R59,50.672313414069706,50.672313414069706,111.46953532428122,111.45364869914782,R70,50
-135,64,0.10161877142857142,1652917.2106,0.0,0.0,R71,R72,R70,R83,R60,48.93124010863544,48.93124010863544,111.48501307932553,111.46953532428122,R71,50
-135,65,0.06137410000000001,2434032.5359,0.0,0.0,R72,R73,R71,R84,R61,47.175039232189974,47.175039232189974,111.500062815354,111.48501307932553,R72,50
-135,66,0.06361846153846154,2466575.1391000003,0.0,0.0,R73,R74,R72,R85,R62,45.404248468318045,45.404248468318045,111.51466590034875,111.500062815354,R73,50
-135,67,0.09059336363636364,1418503.4287,0.0,0.0,R74,R75,R73,R86,R63,43.61941055101836,43.61941055101836,111.52880424334909,111.51466590034875,R74,50
-135,68,0.05359722727272727,2433988.1415,0.0,0.0,R75,R76,R74,R87,R64,41.82107309044281,41.82107309044281,111.54246031795869,111.52880424334909,R75,50
-135,69,0.03806138181818182,3394470.704,0.0,0.0,R76,R77,R75,R88,R65,40.009788395485515,40.009788395485515,111.55561718517784,111.54246031795869,R76,50
-135,70,0.030602466666666665,1134266.8225,0.0,0.0,R77,R-999,R76,R89,R32,38.18611329330402,152.71877416769337,,111.55561718517784,R77,50
-134,59,0.04553719166666667,3374727.0411,0.0,0.0,R78,R79,R-999,R93,R66,57.47476350363418,57.47476350363418,111.40373432223176,,R78,50
-134,60,0.0604187625,3116266.8161,0.0,0.0,R79,R80,R78,R94,R67,55.799470393260385,55.799470393260385,111.42072786973738,111.40373432223176,R79,50
-134,61,0.05906851428571429,2943534.6606,0.0,0.0,R80,R81,R79,R95,R68,54.106952852548226,54.106952852548226,111.43737284500068,111.42072786973738,R80,50
-134,62,0.06262267142857143,2783633.0151,0.0,0.0,R81,R82,R80,R96,R69,52.39772668635684,52.39772668635684,111.45364869914782,111.43737284500068,R81,50
-134,63,0.09215128461538462,1722001.9778,0.0,0.0,R82,R83,R81,R97,R70,50.672313414069706,50.672313414069706,111.46953532428122,111.45364869914782,R82,50
-134,64,0.12166246153846154,1373779.0931,0.0,0.0,R83,R84,R82,R98,R71,48.93124010863544,48.93124010863544,111.48501307932553,111.46953532428122,R83,50
-134,65,0.057839633333333335,2471407.4567,0.0,0.0,R84,R85,R83,R99,R72,47.175039232189974,47.175039232189974,111.500062815354,111.48501307932553,R84,50
-134,66,0.06686196363636364,1970268.3537,0.0,0.0,R85,R86,R84,R100,R73,45.404248468318045,45.404248468318045,111.51466590034875,111.500062815354,R85,50
