lon,lat,LCOE,max_elec
-99.39775929,63.67574637,0.0294099,393320.9481
-99.34884664,63.49197372,0.0268073,431505.7221
-99.30056237,63.30818753,0.0276259,418720.2446
-99.2528945,63.12438992,0.0280172,412871.9089
-99.20583135,62.94058301,0.0270723,427282.9177
-99.15936154,62.75676888,0.0276354,418575.6768
-99.11347396,62.57294961,0.0279534,413814.2879
-99.06815779,62.38912726,0.0272951,423794.9475
-99.02340247,62.20530387,0.0281349,411144.9672
-98.97919769,62.02148146,0.0269085,429882.7053
-98.9355334,61.83766203,0.0270519,427604.2793
-98.89239979,61.65384757,0.0268393,430991.6213
-98.84978727,61.47004006,0.0269104,429852.4024
-98.8076865,61.28624146,0.0274814,420921.5159
-98.76608836,61.1024537,0.0282147,409982.2058
-98.72498392,60.91867872,0.0278777,414938.672
-98.6843645,60.73491842,0.0278573,415242.3431
-98.64422157,60.5511747,0.0272659,424249.19
-98.60454685,60.36744945,0.0262923,439958.3235
-98.56533221,60.18374453,0.0263367,439216.835
-98.52656974,60.0000618,0.0262081,441371.5071
-98.48825167,59.8164031,0.0267712,432087.4237
-98.45037045,59.63277024,0.0281909,410328.6106
-98.41291866,59.44916506,0.0308874,374505.7252
-98.37588908,59.26558933,0.0328854,351752.6335
-98.33927463,59.08204486,0.0330558,349939.3245
-98.30306838,58.8985334,0.0327173,353559.8421
-98.26726358,58.71505673,0.033103,349440.0806
-98.23185361,58.53161659,0.0331008,349463.3203
-98.19683199,58.34821471,0.039651,291733.6975
-98.1621924,58.16485282,0.0421292,274572.3451
-98.12792862,57.98153262,0.0410722,281638.4259
-98.09403461,57.79825582,0.0430353,268791.7694
-98.06050442,57.61502409,0.0433361,266925.5282
-98.02733225,57.43183912,0.040965,282375.7397
-97.99451241,57.24870256,0.0455929,253713.2197
-97.96203934,57.06561606,0.0419099,276009.0313
-97.92990758,56.88258127,0.0396488,291749.854
-97.8981118,56.69959981,0.0389847,296719.8811
-97.86664677,56.51667329,0.0384054,301195.0477
-97.83550738,56.33380333,0.0471028,245580.5902
-97.8046886,56.15099151,0.0495722,233346.8094
-97.77418553,55.96823942,0.0517266,223628.3996
-97.74399335,55.78554863,0.0492606,234823.2087
-97.71410735,55.6029207,0.0514188,224966.6959
-97.68452291,55.42035719,0.0450004,257054.042
-97.65523549,55.23785963,0.0476337,242843.3059
-97.62624067,55.05542955,0.0345353,334947.8238
-97.59753408,54.87306847,0.0513369,225325.7456
-97.56911147,54.6907779,0.0359332,321917.7464
-97.54096864,54.50855935,0.0422753,273623.7525
-97.51310151,54.32641429,0.0527182,219421.8941
-97.48550605,54.14434421,0.0549721,210425.3899
-97.45817832,53.96235057,0.0460459,251216.9934
-97.43111445,53.78043484,0.0491572,235316.9791
-97.40431064,53.59859847,0.0562135,205778.4459
-97.37776318,53.41684288,0.0593235,194990.5614
-97.35146842,53.23516952,0.0504925,229094.0953
-97.32542276,53.0535798,0.0428512,269946.2423
-97.29962271,52.87207514,0.0458224,252442.5179
-97.2740648,52.69065693,0.0346592,333749.9285
-97.24874565,52.50932656,0.02889,400399.0259
-97.22366195,52.32808542,0.0287526,402311.676
-97.19881043,52.14693488,0.027995,413199.6926
-97.17418788,51.9658763,0.0285038,405823.5583
-97.14979118,51.78491104,0.0295101,391984.4895
-97.12561722,51.60404045,0.0345383,334918.5852
-97.10166298,51.42326585,0.0476846,242584.015
-97.07792548,51.24258858,0.0433418,266890.8354
-97.05440181,51.06200996,0.0342048,338184.1348
-97.0310891,50.88153129,0.0313431,369061.2946
-97.00798451,50.70115387,0.0307305,376418.3906
-96.98508529,50.520879,0.0300212,385312.1125
-96.96238872,50.34070795,0.0302163,382824.3764
-96.93989212,50.16064201,0.03134,369097.1861
-96.91759287,49.98068244,0.031724,364629.3562
-96.89548838,49.80083049,0.0315427,366725.9377
-96.87357613,49.62108741,0.0310856,372118.4086
-96.85185361,49.44145445,0.0311272,371620.7974
-96.83031839,49.26193282,0.0325998,354834.4208
-96.80896805,49.08252376,0.0308361,375129.6778
-106.3377462,77.78625967,0.0275827,419375.9464
-106.1501337,77.61240139,0.028192,410312.4157
-105.9672445,77.43823812,0.029093,397604.2118
-105.7889056,77.26377752,0.0293438,394206.952
-104.8057033,76.21117125,0.0268514,430798.0625
-104.6549999,76.03482559,0.0269694,428913.1915
-104.222985,75.50435029,0.0316586,365382.8687
-104.085315,75.32706489,0.0278899,414756.7905
-103.9506423,75.14955856,0.0250991,460873.7261
-103.8188713,74.97183663,0.0287082,402934.5248
-102.5371531,73.00407047,0.0321285,360039.6738
-102.4340082,72.82413511,0.0303089,381653.8132
-102.3328205,72.6440435,0.0284838,406109.3044
-102.2335352,72.46379959,0.0303765,380805.0819
-102.1360997,72.28340727,0.0313558,368911.8876
-101.2531546,70.47212825,0.0286815,403308.7214
-101.1730802,70.29034127,0.0291291,397111.9362
-101.094351,70.10844766,0.0266763,433625.5508
-101.0169335,69.92645059,0.0250298,462148.9332
-100.9407954,69.74435315,0.0255666,452445.8817
-100.8659056,69.56215839,0.0272149,425043.571
-100.7922337,69.37986935,0.0275849,419342.7258
-100.6484277,69.01502025,0.0254149,455146.8657
-100.5782378,68.83246603,0.0264869,436725.281
-100.5091541,68.6498292,0.026157,442233.2696
-100.4411508,68.46711259,0.0260316,444364.1027
-100.3742031,68.28431898,0.0270467,427686.2794
-100.2433777,67.91851177,0.028813,401468.2376
-100.1794538,67.7355036,0.0272313,424787.9453
-100.1164927,67.55242927,0.0266133,434651.5467
-100.054473,67.36929142,0.0266322,434343.0525
-99.99337372,67.18609264,0.025929,446122.8212
-99.93317472,67.00283553,0.024999,462718.7281
-99.87385633,66.81952261,0.0251109,460657.4104
-99.81539947,66.6361564,0.0257142,449850.1401
-99.75778561,66.45273941,0.0252515,458092.4006
-99.70099673,66.26927408,0.0259527,445714.8808
-99.64501533,66.08576287,0.0269038,429959.2499
-99.5898244,65.90220819,0.0287662,402121.2975
-99.53540738,65.71861243,0.0271332,426323.9817
-99.48174819,65.53497795,0.0261923,441637.3797
-99.4288312,65.35130709,0.026107,443080.8331
-99.37664116,65.16760219,0.0262434,440777.8407
-99.32516329,64.98386553,0.0267652,432184.9409
-99.27438315,64.8000994,0.0283512,408007.4155
-99.22428673,64.61630605,0.0311338,371541.7527
-99.17486038,64.43248771,0.0303885,380654.5181
-99.12609079,64.24864661,0.0305002,379259.8288
-99.07796502,64.06478492,0.0308466,375001.3584
-99.03047045,63.88090484,0.0290084,398764.4703
-98.98359481,63.6970085,0.0292001,396146.2218
-98.93732612,63.51309806,0.0298966,386917.0407
-98.89165272,63.32917563,0.0275394,420035.4987
-98.84656323,63.14524331,0.027613,418915.964
-98.80204658,62.96130318,0.0270763,427219.9033
-98.75809196,62.77735731,0.0288808,400526.5012
-98.71468884,62.59340774,0.0292845,395004.3754
-98.67182694,62.40945651,0.0288373,401130.9749
-98.62949624,62.22550563,0.0278398,415503.076
-98.58768696,62.04155709,0.0276667,418102.4634
-98.54638956,61.85761289,0.028064,412184.1917
-98.50559473,61.67367498,0.0270185,428133.0018
-98.46529339,61.48974532,0.0273834,422427.6852
-98.42547667,61.30582584,0.0286668,403516.6096
-98.3861359,61.12191847,0.0284933,405973.1656
-98.34726265,60.93802511,0.0287093,402918.5966
-98.30884864,60.75414764,0.027013,428219.9091
-98.27088582,60.57028796,0.0278851,414827.6475
-98.23336631,60.38644791,0.0258488,447506.3742
-98.19628242,60.20262935,0.0264538,437271.8103
-98.15962662,60.01883412,0.0264849,436759.591
-98.12339158,59.83506403,0.0273471,422988.9325
-98.08757011,59.65132089,0.0279631,413670.7099
-98.05215519,59.4676065,0.0301186,384065.4299
-98.01713997,59.28392265,0.0331848,348579.2277
-97.98251773,59.10027109,0.0338504,341724.8996
-97.94828192,58.91665358,0.0324907,356025.2843
-97.91442612,58.73307187,0.0356672,324318.2785
-97.88094407,58.5495277,0.0351872,328742.4282
-97.84782961,58.36602277,0.0371562,311321.7816
-97.81507676,58.1825588,0.0381836,302944.9475
-97.78267963,57.99913748,0.0371868,311065.5551
-97.75063248,57.81576049,0.038706,298856.3218
-97.71892968,57.63242951,0.0395234,292675.0596
-97.68756574,57.44914619,0.0439325,263302.4931
-97.65653525,57.26591219,0.0432933,267189.7634
-97.62583295,57.08272914,0.0404822,285743.506
-97.59545367,56.89959866,0.0395019,292834.8917
-97.56539236,56.71652237,0.0370689,312054.9013
-97.53564405,56.53350188,0.0419637,275655.6502
-97.5062039,56.35053877,0.0434622,266151.1613
-97.47706716,56.16763464,0.0476416,242802.8321
-97.44822917,55.98479104,0.0502329,230278.0047
-97.41968538,55.80200955,0.0513675,225191.6219
-97.39143132,55.6192917,0.0445072,259902.4752
-97.3634626,55.43663905,0.0521999,221600.4529
-97.33577494,55.25405311,0.0398135,290542.4026
-97.30836414,55.07153542,0.0396684,291605.173
-97.28122606,54.88908747,0.0409121,282740.9715
-97.25435668,54.70671077,0.0402078,287693.7697
-97.22775202,54.5244068,0.04218,274241.5916
-97.20140822,54.34217705,0.0513546,225248.2362
-97.17532144,54.16002298,0.0457613,252779.419
-97.14948797,53.97794605,0.0442111,261643.2163
-97.12390414,53.79594771,0.0497828,232359.9564
-97.09856636,53.61402941,0.0550957,209953.4917
-97.0734711,53.43219256,0.056059,206345.5563
-97.04861489,53.2504386,0.0455209,254114.389
-97.02399437,53.06876893,0.0496703,232886.1136
-96.99960618,52.88718496,0.0570819,202647.7321
-96.97544707,52.70568808,0.0540219,214126.4499
-96.95151383,52.52427967,0.0523199,221092.3035
-96.92780332,52.3429611,0.0471268,245455.5818
-96.90431244,52.16173374,0.0467421,247475.2835
-96.88103816,51.98059895,0.0356718,324276.597
-96.85797752,51.79955807,0.0307616,376038.1777
-96.83512758,51.61861245,0.0391641,295360.0528
-96.81248548,51.4377634,0.0342724,337517.2751
-96.79004841,51.25701225,0.034229,337945.2137
-96.76781358,51.07636031,0.0323148,357963.0833
-96.74577829,50.89580888,0.026867,430547.5648
-96.72393988,50.71535927,0.0269251,429619.0999
-96.70229571,50.53501274,0.0278194,415807.7983
-96.68084321,50.35477058,0.0312263,370441.8956
-96.65957985,50.17463405,0.0336508,343751.8301
-96.63850315,49.99460441,0.0321708,359565.964
-96.61761066,49.81468292,0.0343385,336867.7709
-96.59689998,49.63487082,0.0334787,345518.418
-96.57636876,49.45516933,0.032723,353497.8687
-96.55601468,49.27557969,0.0342063,338168.9708
-96.53583545,49.09610311,0.034726,333107.9209
-96.51582885,48.9167408,0.0370451,312255.0354
-105.5145184,77.82534629,0.029475,392452.1733
-105.3369066,77.65103102,0.0286135,404268.4574
-105.1637916,77.47642119,0.0277163,417353.6159
-104.9950071,77.30152411,0.0275224,420294.9439
-104.8303951,77.12634687,0.0272609,424326.7194
-104.3601211,76.59920206,0.0276115,418938.9083
-104.2107603,76.42297105,0.0283484,408048.7443
-104.0648852,76.24649236,0.0286537,403700.4887
-103.9223766,76.06977196,0.0274384,421581.296
-103.7831207,75.89281565,0.0297179,389243.6771
-103.6470087,75.71562909,0.0314647,367635.2065
-103.2565177,75.18274233,0.0276662,418110.0903
-102.020515,73.21370255,0.0338616,341611.927
-101.9212132,73.03365681,0.0334792,345513.2255
-101.8238191,72.85345548,0.0314575,367718.9531
-101.7282787,72.67310245,0.0291686,396573.9431
-101.63454,72.49260157,0.029418,393212.1497
-101.542553,72.31195658,0.0306852,376974.0518
-101.4522693,72.1311712,0.0316289,365726.7899
-100.8642707,70.86204026,0.0258365,447720.6574
-100.7860702,70.6802577,0.0263866,438385.2113
-100.7092086,70.49836543,0.0274499,421404.9899
-100.6336521,70.31636663,0.027878,414933.1351
-100.5593679,70.1342644,0.0268749,430420.2996
-100.2059579,69.2223079,0.0251023,460815.187
-100.1386772,69.03964818,0.0262744,440257.5526
-100.0724674,68.85690569,0.0267791,431959.8412
-100.0073034,68.67408323,0.0262205,441162.3827
-99.9431606,68.49118358,0.0266058,434773.7102
-99.88001542,68.30820947,0.0270677,427354.4321
-99.75662665,67.94204865,0.0293424,394224.8796
-99.69633918,67.75886725,0.0270502,427631.5804
-99.63696148,67.57562202,0.0261956,441581.6775
-99.57847322,67.39231554,0.0256625,450755.9626
-99.52085466,67.20895037,0.02558,452208.8617
-99.46408664,67.02552902,0.0254031,455358.7584
-99.40815055,66.84205401,0.026124,442792.9361
-99.35302832,66.6585278,0.0266376,434255.2004
-99.2987024,66.47495285,0.0255243,453195.7444
-99.24515573,66.29133157,0.0262,441507.6104
-99.19237175,66.10766637,0.0275267,420229.6478
-99.14033433,65.92395962,0.0274941,420727.9363
-99.08902783,65.74021368,0.0269295,429548.4442
-99.03843702,65.55643087,0.0267685,432131.4582
-98.98854708,65.3726135,0.026163,442132.6778
-98.93934362,65.18876386,0.0264804,436833.3513
-98.89081261,65.00488421,0.0258145,448102.2256
-98.84294043,64.82097679,0.0273391,423111.9321
-98.7957138,64.63704383,0.0293487,394140.2585
-98.7491198,64.45308752,0.0310664,372347.9384
-98.70314585,64.26911007,0.0289472,399607.1444
-98.65777971,64.08511361,0.0292323,395710.4157
-98.61300945,63.90110032,0.0289844,399094.6708
-98.56882344,63.7170723,0.0291163,397286.0795
-98.52521036,63.53303167,0.0280124,412942.2631
-98.48215919,63.34898051,0.0274696,421102.1775
-98.43965917,63.16492092,0.030666,377209.769
-98.39769982,62.98085493,0.0289947,398952.2321
-98.35627093,62.79678459,0.0306906,376907.8032
-98.31536254,62.61271192,0.0307948,375632.1327
-98.27496493,62.42863893,0.029515,391919.6244
-98.23506862,62.24456761,0.0286363,403946.1647
-98.19566438,62.06049994,0.0276568,418251.5597
-98.15674318,61.87643787,0.0272487,424515.8867
-98.11829622,61.69238335,0.0287787,401947.5222
-98.08031493,61.5083383,0.0283541,407965.9266
-98.04279091,61.32430465,0.028314,408544.3187
-98.00571598,61.1402843,0.0299134,386700.421
-97.96908215,60.95627912,0.0298325,387749.3554
-97.93288163,60.77229099,0.0279816,413396.7082
-97.89710679,60.58832177,0.0285889,404615.2193
-97.86175018,60.4043733,0.0270119,428238.0214
-97.82680455,60.22044742,0.0272964,423775.0717
-97.79226278,60.03654593,0.0264916,436648.144
-97.75811794,59.85267065,0.0269599,429064.4768
-97.72436324,59.66882336,0.0275133,420433.3588
-97.69099205,59.48500584,0.027336,423159.8482
-97.6579979,59.30121987,0.0308672,374750.8443
-97.62537443,59.11746718,0.0333773,346568.7516
-97.59311547,58.93374953,0.0348328,332087.1096
-97.56121495,58.75006863,0.0344961,335328.2795
-97.52966694,58.56642622,0.0338109,342124.4645
-97.49846565,58.38282398,0.0384433,300898.5603
-97.46760541,58.19926362,0.0403395,286754.5808
-97.43708068,58.01574681,0.04075,283865.4899
-97.40688601,57.83227523,0.0385825,299812.5469
-97.37701612,57.64885052,0.0377316,306574.109
-97.34746578,57.46547435,0.0378495,305618.8681
-97.31822992,57.28214834,0.0400156,289075.4583
-97.28930356,57.09887412,0.0424892,272246.2139
-97.26068182,56.9156533,0.0397862,290742.0614
-97.23235991,56.73248748,0.0409074,282773.7077
-97.20433318,56.54937826,0.040413,286232.7552
-97.17659703,56.36632722,0.0421266,274589.8414
-97.14914698,56.18333592,0.0465935,248264.7688
-97.12197864,56.00040593,0.0508101,227662.0065
-97.0950877,55.8175388,0.0485707,238158.3531
-97.06846995,55.63473607,0.0443184,261009.4169
-97.04212125,55.45199926,0.0537887,215055.134
-97.01603755,55.26932989,0.0437049,264673.6644
-96.99021489,55.08672948,0.0401869,287843.1924
-96.96464937,54.90419952,0.0381388,303300.6302
-96.93933718,54.72174151,0.0386162,299550.7894
-96.91427457,54.53935691,0.0431798,267892.0411
-96.88945789,54.3570472,0.0492801,234730.0177
-96.86488354,54.17481385,0.0349801,330688.6342
-96.840548,53.99265829,0.0415113,278659.4876
-96.8164478,53.81058198,0.0429564,269285.249
-96.79257956,53.62858633,0.0535859,215868.9078
-96.76893995,53.44667278,0.0529955,218273.9222
-96.74552571,53.26484274,0.0493419,234436.1217
-96.72233364,53.08309761,0.0501932,230459.959
-96.69936059,52.90143877,0.0498119,232224.1322
-96.67660348,52.71986763,0.0484531,238736.6363
-96.65405929,52.53838555,0.0525835,219983.779
-96.63172505,52.3569939,0.0508322,227562.8158
-96.60959785,52.17569404,0.0509396,227083.1952
-96.58767483,51.99448731,0.0558556,207097.0584
-96.56595317,51.81337505,0.0535787,215897.9339
-96.54443012,51.63235861,0.0467194,247595.8617
-96.52310298,51.45143929,0.0370187,312477.9727
-96.50196908,51.27061841,0.0323858,357178.8893
-96.48102582,51.08989727,0.0310409,372654.1464
-96.46027063,50.90927718,0.0291011,397494.4494
-96.439701,50.72875942,0.0313999,368393.8679
-96.41931445,50.54834526,0.0465634,248425.5064
-96.39910856,50.36803597,0.037936,304922.2347
-96.37908093,50.18783283,0.0374333,309016.7611
-96.35922922,50.00773707,0.0386729,299111.4615
-96.33955113,49.82774995,0.0397881,290728.4213
-96.32004439,49.6478727,0.0403728,286517.4298
-96.30070678,49.46810654,0.0401811,287884.8146
-96.28153612,49.28845271,0.0414664,278961.3125
-96.26253024,49.1089124,0.0392525,294695.5527
-96.24368705,48.92948683,0.0359713,321576.0392
-105.9931755,79.07679502,0.0270978,426879.9957
-105.402451,78.55816176,0.0280758,412010.762
-105.216211,78.38462647,0.0283565,407932.2182
-104.1969376,77.33707211,0.0275697,419574.1639
-104.0418179,77.16149097,0.0269362,429442.0353
-103.8905066,76.98564554,0.0271258,426438.8741
-103.598768,76.6331871,0.0295625,391290.6807
-103.4580858,76.45658633,0.0295539,391403.9803
-103.3207013,76.27974572,0.0289918,398992.9521
-103.1865013,76.102671,0.0285125,405700.4631
-103.0553774,75.92536772,0.0293559,394044.1492
-102.9272262,75.74784131,0.0318807,362837.7256
-102.8019486,75.57009705,0.0304252,380194.8756
-101.5891455,73.60192785,0.0328017,352650.0893
-101.4919961,73.42194063,0.0331736,348696.2176
-101.3967547,73.24179449,0.0350659,329879.8264
-101.3033658,73.06149335,0.0351225,329348.1295
-101.2117765,72.88104105,0.0331484,348961.2272
-101.1219354,72.70044138,0.0302962,381814.0709
-101.0337935,72.51969806,0.0287257,402689.1194
-100.9473032,72.33881473,0.0289263,399896.3547
-100.862419,72.15779498,0.0296944,389552.6958
-100.3096897,70.88712681,0.0259938,445010.7109
-100.2361931,70.70513831,0.0254688,454183.4642
-100.1639578,70.52304329,0.0248914,464718.539
-100.0929519,70.34084482,0.0249866,462949.4405
-99.69106843,69.24564905,0.0264822,436803.6469
-99.62785581,69.06280937,0.0275789,419433.4035
-99.56565144,68.87988948,0.0291059,397429.2322
-99.44417289,68.51382004,0.0296075,390695.0406
-99.38485327,68.33067588,0.0272611,424323.4719
-99.26894495,67.96418193,0.02958,391059.2814
-99.21231484,67.78083736,0.0281435,411019.6538
-99.15654087,67.59743115,0.0266394,434225.4777
-99.10160385,67.41396584,0.025655,450886.7491
-99.04748516,67.23044393,0.0248464,465560.7908
-98.99416672,67.04686791,0.0252362,458369.7004
-98.941631,66.86324024,0.0265451,435768.6633
-98.88986095,66.67956334,0.0270444,427723.6359
-98.83884002,66.49583963,0.0269759,428809.1676
-98.78855213,66.3120715,0.0265428,435805.7265
-98.73898167,66.12826129,0.0276219,418780.5041
-98.69011343,65.94441135,0.0283043,408683.5809
-98.64193267,65.760524,0.0286005,404451.791
-98.59442503,65.57660153,0.0277525,416809.4689
-98.54757656,65.3926462,0.0260349,444307.4045
-98.50137368,65.20866029,0.0259991,444919.6321
-98.45580318,65.02464601,0.0260546,443972.9325
-98.41085222,64.84060557,0.0281953,410263.5314
-98.36650829,64.65654118,0.0306131,377862.3104
-98.32275922,64.47245499,0.0315223,366963.3892
-98.27959317,64.28834918,0.0278546,415281.6396
-98.23699858,64.10422586,0.0290712,397903.4589
-98.19496423,63.92008716,0.0291195,397243.0758
-98.15347917,63.73593519,0.0287546,402283.6254
-98.11253274,63.55177201,0.0269409,429366.5382
-98.07211455,63.3675997,0.0277904,416241.2352
-98.03221448,63.18342031,0.0300533,384900.0347
-97.99282265,62.99923586,0.029803,388132.655
-97.95392945,62.81504837,0.0295026,392085.0714
-97.9155255,62.63085985,0.0288117,401486.1857
-97.87760165,62.44667227,0.0286159,404234.0171
-97.84014898,62.2624876,0.0275792,419428.6202
-97.80315879,62.07830781,0.027932,414131.1362
-97.76662259,61.89413482,0.0281667,410681.3219
-97.73053209,61.70997055,0.0275292,420190.9426
-97.69487922,61.52581693,0.0272897,423878.3051
-97.65965609,61.34167584,0.0289829,399115.11
-97.62485498,61.15754917,0.0299483,386249.2488
-97.59046839,60.97343877,0.0282567,409372.9751
-97.55648897,60.78934651,0.0271103,426683.5943
-97.52290954,60.60527422,0.0285626,404988.4266
-97.48972312,60.42122374,0.0287231,402725.4858
-97.45692285,60.23719687,0.0273617,422763.4726
-97.42450205,60.05319541,0.0265263,436078.0737
-97.39245419,59.86922115,0.0269358,429447.8733
-97.36077289,59.68527587,0.028742,402461.044
-97.32945191,59.50136133,0.0280793,411958.7051
-97.29848515,59.31747927,0.0297173,389252.2064
-97.26786666,59.13363145,0.03584,322754.123
-97.2375906,58.94981957,0.0385319,300206.1762
-97.20765128,58.76604536,0.0339614,340608.1012
-97.17804311,58.58231052,0.0358416,322740.1748
-97.14876066,58.39861674,0.0421913,274168.257
-97.11979858,58.2149657,0.0407497,283867.5849
-97.09115167,58.03135907,0.0386803,299054.7813
-97.06281481,57.84779849,0.0399864,289286.5717
-97.034783,57.66428563,0.040622,284759.9575
-97.00705137,57.48082211,0.0396032,292085.2452
-96.97961512,57.29740955,0.0410485,281801.4553
-96.95246957,57.11404957,0.0376317,307387.4157
-96.92561013,56.93074376,0.0402055,287710.1804
-96.89903232,56.74749373,0.0435498,265616.2645
-96.87273174,56.56430105,0.0407081,284157.7093
-96.84670407,56.3811673,0.0459202,251904.9932
-96.82094511,56.19809402,0.0430135,268927.9384
-96.79545072,56.01508277,0.046134,250737.2966
-96.77021685,55.83213509,0.0458078,252522.9592
-96.74523955,55.64925251,0.0442361,261495.0141
-96.72051491,55.46643655,0.0423181,273346.8526
-96.69603915,55.28368872,0.0409182,282698.7555
-96.67180851,55.10101051,0.041902,276061.0759
-96.64781936,54.91840342,0.0467158,247615.0169
-96.62406809,54.73586892,0.0458347,252374.6704
-96.60055121,54.55340849,0.0403026,287016.6186
-96.57726525,54.37102359,0.0457564,252806.7811
-96.55420685,54.18871567,0.0373253,309911.2274
-96.53137269,54.00648617,0.0414124,279325.2658
-96.50875952,53.82433651,0.0447437,258528.4589
-96.48636415,53.64226814,0.0421427,274484.674
-96.46418346,53.46028245,0.0454126,254720.3686
-96.44221437,53.27838086,0.0472525,244802.6341
-96.42045389,53.09656475,0.0476554,242732.8123
-96.39889906,52.91483552,0.0506491,228385.5639
-96.37754698,52.73319454,0.0532657,217166.3296
-96.35639481,52.55164319,0.0503967,229529.5834
-96.33543977,52.37018281,0.0542015,213416.9634
-96.3146791,52.18881476,0.0528024,219072.154
-96.29411013,52.00754038,0.0540951,213836.9965
-96.27373021,51.82636101,0.053533,216082.3028
-96.25353676,51.64527797,0.0570024,202930.3686
-96.23352723,51.46429257,0.0587457,196908.4972
-96.21369913,51.28340612,0.051261,225659.5719
-96.19404999,51.10261992,0.0474056,244011.987
-96.17457742,50.92193525,0.0541061,213793.3171
-96.15527905,50.74135341,0.0561301,206084.0145
-96.13615255,50.56087566,0.0448938,257664.1126
-96.11719565,50.38050326,0.0404607,285895.1487
-96.09840609,50.20023747,0.0396786,291530.2878
-96.07978168,50.02007954,0.0379227,305028.8168
-96.06132025,49.8400307,0.0429883,269085.658
-96.04301968,49.6600922,0.0416509,277725.3208
-96.02487787,49.48026524,0.044841,257967.418
-96.00689277,49.30055105,0.0398491,290283.4028
-95.98906236,49.12095082,0.0458443,252321.8752
-95.97138466,48.94146576,0.0427647,270492.0495
-105.4781132,79.45950884,0.0278671,415096.091
-105.2766046,79.28716588,0.0274227,421822.709
-105.0808904,79.11447724,0.0271109,426673.5869
-104.890728,78.94145189,0.028358,407910.2797
-104.7058875,78.76809848,0.0295761,391110.5439
-104.5261517,78.59442535,0.0302193,382786.0331
-104.3513147,78.42044057,0.0265782,435226.271
-104.1811815,78.24615192,0.0289662,399344.8932
-102.7021143,76.48810006,0.0326486,354304.2255
-102.5733339,76.31091876,0.0304416,379990.4818
-102.4475507,76.13351054,0.0310627,372393.1012
-102.3246623,75.95588072,0.0305255,378945.6508
-102.2045707,75.77803451,0.029719,389230.0814
-102.0871824,75.59997699,0.0276018,419085.7644
-101.0440564,73.8088176,0.0337442,342799.8493
-100.9512575,73.62874007,0.0334062,346268.4539
-100.8603041,73.44850417,0.0318153,363583.3005
-100.7711421,73.26811378,0.0339044,341180.9202
-100.6837194,73.08757269,0.034772,332667.6117
-100.5979859,72.90688464,0.034107,339153.5708
-100.5138934,72.72605329,0.0311961,370800.0395
-100.4313956,72.54508225,0.0284533,406544.3165
-100.3504477,72.36397506,0.0280746,412027.7309
-100.2710069,72.18273522,0.0277994,416107.4288
-100.1930315,72.00136615,0.0278254,415718.1848
-100.1164817,71.81987124,0.0293417,394235.074
-99.17514624,69.26750804,0.0293712,393838.2132
-99.11602633,69.08449952,0.029681,389728.4187
-99.05785117,68.9014132,0.03113,371586.9862
-99.00059839,68.71825178,0.0324094,356918.3305
-98.9442463,68.53501792,0.0317203,364672.2412
-98.88877392,68.35171424,0.0282526,409432.5574
-98.83416088,68.16834336,0.0275358,420090.6404
-98.78038744,67.98490783,0.0284628,406408.7746
-98.72743448,67.80141021,0.0289232,399939.2556
-98.67528341,67.61785302,0.026998,428457.6519
-98.62391624,67.43423874,0.0263051,439743.8055
-98.57331548,67.25056985,0.0269755,428815.7962
-98.52346418,67.06684878,0.0279205,414301.7463
-98.47434586,66.88307795,0.0269406,429371.1727
-98.42594453,66.69925975,0.0263721,438627.814
-98.37824467,66.51539655,0.0263548,438914.3757
-98.33123119,66.33149071,0.0266485,434076.9956
-98.28488942,66.14754454,0.0272736,424128.744
-98.23920512,65.96356035,0.0298095,388048.3108
-98.19416445,65.77954041,0.0287209,402755.5821
-98.14975394,65.595487,0.0271404,426209.5691
-98.10596051,65.41140235,0.0261839,441779.4177
-98.06277141,65.22728867,0.0269296,429546.1094
-98.02017427,65.04314818,0.0265657,435430.866
-97.97815703,64.85898305,0.0270525,427595.4675
-97.93670798,64.67479545,0.0310766,372226.0331
-97.89581569,64.49058752,0.0274979,420669.4943
-97.85546906,64.30636139,0.0278354,415569.1308
-97.81565726,64.12211916,0.028917,400025.1423
-97.77636977,63.93786292,0.0290915,397625.6379
-97.73759633,63.75359476,0.0286702,403468.8079
-97.69932693,63.56931673,0.0286862,403243.4796
-97.66155185,63.38503086,0.0299213,386598.5315
-97.62426158,63.20073919,0.0308088,375461.5524
-97.5874469,63.01644372,0.0295638,391272.572
-97.55109876,62.83214645,0.0284689,406321.2721
-97.5152084,62.64784935,0.0280574,412279.965
-97.47976723,62.46355438,0.0277336,417093.7627
-97.44476689,62.2792635,0.0264595,437178.5303
-97.41019925,62.09497863,0.0273905,422319.1876
-97.37605633,61.9107017,0.0279433,413963.6665
-97.34233037,61.7264346,0.0269379,429413.8521
-97.30901382,61.54217923,0.0278149,415875.4412
-97.27609927,61.35793747,0.0283894,407459.3076
-97.2435795,61.17371117,0.0292358,395662.5699
-97.21144748,60.98950219,0.0288392,401103.8368
-97.17969633,60.80531236,0.0267806,431936.0005
-97.14831933,60.62114351,0.0266346,434304.3729
-97.11730992,60.43699744,0.0281731,410587.0498
-97.0866617,60.25287595,0.0274308,421698.6747
-97.0563684,60.06878082,0.0266114,434683.2594
-97.0264239,59.88471384,0.0275799,419418.0985
-96.99682224,59.70067675,0.0277259,417210.2096
-96.96755756,59.51667131,0.027989,413288.0438
